TaskID,Input1,Output1_1,Output1_2,Output2_1,Output2_2
174,0.6692913,1.351959,1.334044,0.8407205,0.5414694
174,0.6771653,1.3407762,1.3571657,0.82741404,0.5615924
174,0.68503934,1.3526611,1.3526877,0.8203195,0.57190555
174,0.6929134,1.3546411,1.3318353,0.81998235,0.5723888
174,0.7007874,1.3706024,1.2816666,0.82595795,0.5637317
174,0.70866144,1.4033566,1.2252523,0.8374293,0.5465457
174,0.71653545,1.4333237,1.1570021,0.85333973,0.5213553
174,0.72440946,1.458776,1.0565811,0.8715286,0.4903446
174,0.7322835,1.4780431,0.96568733,0.88971347,0.45651942
174,0.7401575,1.5163373,0.89228904,0.90687764,0.42139405
174,0.7480315,1.5636015,0.8330371,0.92257977,0.38580638
174,0.7559055,1.5973854,0.7805262,0.9355326,0.35324034
174,0.7637795,1.6204767,0.74030614,0.94476664,0.32774377
174,0.77165353,1.5952023,0.7130666,0.9504803,0.31078488
174,0.77952754,1.5570196,0.6928351,0.95345956,0.30152097
174,0.78740156,1.5579194,0.7020257,0.9539436,0.29998592
174,0.79527557,1.5657519,0.7237349,0.9527341,0.30380547
174,0.8031496,1.5686481,0.7499991,0.9507065,0.31009215
174,0.8110236,1.5583935,0.7775192,0.9481775,0.31774104
174,0.81889766,1.5605711,0.79715055,0.9453672,0.32600734
174,0.8267717,1.5657282,0.8179087,0.94231015,0.33474112
174,0.8346457,1.5480639,0.8383959,0.9390285,0.34383926
174,0.8425197,1.5358318,0.850771,0.935713,0.35276228
174,0.8503937,1.5318475,0.87029743,0.93257964,0.36096433
174,0.8582677,1.5314649,0.8924757,0.92973965,0.36821762
174,0.86614174,1.5373565,0.89904994,0.9272837,0.3743593
174,0.87401575,1.5300379,0.90373695,0.92522883,0.37940955
174,0.88188976,1.516071,0.9173167,0.9233514,0.38395596
174,0.8897638,1.5145735,0.93112034,0.9213753,0.3886741
174,0.8976378,1.5118623,0.9426303,0.9192012,0.3937882
174,0.9055118,1.5020586,0.9533693,0.91675633,0.39944687
174,0.9133858,1.4979029,0.9741759,0.9140657,0.40556607
174,0.9212598,1.4981314,0.9852918,0.9112404,0.41187495
174,0.92913383,1.4898638,0.9913754,0.9089295,0.41694975
174,0.93700784,1.4866344,0.9955141,0.90737706,0.4203175
174,0.9448819,1.4895473,0.9847117,0.90663147,0.42192346
174,0.9527559,1.4937358,0.9883976,0.90628535,0.42266637
174,0.96062994,1.5053679,0.9927977,0.9070415,0.42104122
174,0.96850395,1.5188713,0.9938756,0.9082118,0.41851074
174,0.97637796,1.5289677,0.99617577,0.90939534,0.4159329
174,0.984252,1.5238838,0.98209304,0.91036314,0.41381028
174,0.992126,1.5188004,0.96843296,0.911158,0.41205707
174,1.0,1.5210574,0.96535176,0.9117033,0.41084918
175,0.0,-1.1425695,-0.69409716,-0.9313503,-0.36412457
175,0.007874016,-1.1483604,-0.6889145,-0.9270071,-0.3750439
175,0.015748031,-1.1515373,-0.6864069,-0.92472434,-0.38063747
175,0.023622047,-1.1480067,-0.6849809,-0.92382604,-0.38281256
175,0.031496063,-1.1349624,-0.6701379,-0.92387676,-0.38269013
175,0.03937008,-1.1256391,-0.6647513,-0.9243195,-0.38161945
175,0.047244094,-1.1334754,-0.6738406,-0.9245312,-0.38110635
175,0.05511811,-1.1260611,-0.67464197,-0.9233925,-0.3838572
175,0.062992126,-1.114419,-0.67477494,-0.9221486,-0.3868358
175,0.070866145,-1.1352878,-0.6812998,-0.921535,-0.38829532
175,0.07874016,-1.1453552,-0.67765355,-0.9221663,-0.38679373
175,0.08661418,-1.1378074,-0.6758399,-0.9229625,-0.38488987
175,0.09448819,-1.134447,-0.6725345,-0.9233837,-0.38387823
175,0.10236221,-1.1361061,-0.6760446,-0.92348117,-0.38364372
175,0.11023622,-1.1400881,-0.6825897,-0.92320526,-0.38430724
175,0.11811024,-1.1341485,-0.67188823,-0.9232113,-0.38429278
175,0.12598425,-1.1411037,-0.66319644,-0.9238146,-0.38284013
175,0.13385826,-1.1506712,-0.65854436,-0.9251394,-0.37962756
175,0.14173229,-1.1559496,-0.65212864,-0.92697585,-0.37512103
175,0.1496063,-1.1586251,-0.64627975,-0.92896605,-0.37016487
175,0.15748031,-1.1554269,-0.6353035,-0.93099374,-0.3650351
175,0.16535433,-1.1528465,-0.6134574,-0.9329078,-0.36011532
175,0.17322835,-1.1572853,-0.61016285,-0.9347966,-0.35518357
175,0.18110237,-1.1713741,-0.609951,-0.93666327,-0.35023126
175,0.18897638,-1.1800588,-0.6024643,-0.93861187,-0.3449751
175,0.19685039,-1.1728375,-0.58642656,-0.9407439,-0.33911774
175,0.20472442,-1.1580026,-0.5559429,-0.94315475,-0.33235392
175,0.21259843,-1.1489241,-0.5259556,-0.9461471,-0.32373708
175,0.22047244,-1.1590149,-0.49670312,-0.95032066,-0.3112727
175,0.22834645,-1.1832143,-0.45378718,-0.955841,-0.29388428
175,0.23622048,-1.205234,-0.4002389,-0.96257854,-0.27100277
175,0.24409449,-1.2089374,-0.34516484,-0.9696822,-0.24436933
175,0.2519685,-1.2076993,-0.28683838,-0.9767506,-0.2143788
175,0.25984251,-1.2112325,-0.2198963,-0.9834497,-0.18118148
175,0.26771653,-1.2232301,-0.14225058,-0.9894214,-0.14506984
175,0.27559054,-1.2413573,-0.07310427,-0.99434745,-0.10617487
175,0.28346458,-1.2396017,0.0035358483,-0.99784344,-0.06563851
175,0.2913386,-1.2379081,0.08113497,-0.9997142,-0.02390618
175,0.2992126,-1.2375592,0.16005318,-0.9998225,0.01884153
175,0.30708662,-1.22157,0.24268535,-0.99803966,0.062584795
175,0.31496063,-1.2065555,0.32038406,-0.9942408,0.10716877
175,0.32283464,-1.201613,0.39723364,-0.9883057,0.15248562
175,0.33070865,-1.2004933,0.4724938,-0.9803365,0.19733307
175,0.33858266,-1.1899092,0.54440546,-0.9708841,0.23954982
175,0.3464567,-1.1643652,0.5979557,-0.9605804,0.27800238
175,0.35433072,-1.1401719,0.64615506,-0.9499493,0.31240398
175,0.36220473,-1.1246457,0.6812081,-0.9392496,0.34323493
175,0.37007874,-1.1225966,0.72120893,-0.9285955,0.37109354
175,0.37795275,-1.1262548,0.76637924,-0.91873735,0.39486912
175,0.38582677,-1.126057,0.7796589,-0.9107169,0.4130312
175,0.39370078,-1.1231232,0.7771876,-0.9054137,0.42453042
175,0.4015748,-1.1255654,0.762685,-0.9033825,0.42883575
175,0.40944883,-1.1288277,0.72791654,-0.90498304,0.42544758
175,0.41732284,-1.1334392,0.6782709,-0.91033703,0.4138677
175,0.42519686,-1.1490134,0.6201807,-0.91901076,0.3942325
175,0.43307087,-1.1599593,0.5652787,-0.9295268,0.36875454
175,0.44094488,-1.1767753,0.50613266,-0.94074804,0.33910635
175,0.4488189,-1.198276,0.4428871,-0.9519269,0.30632535
175,0.4566929,-1.2055291,0.37162033,-0.96255505,0.27108634
175,0.46456692,-1.2109686,0.29703203,-0.97213006,0.23444217
175,0.47244096,-1.2139518,0.22428295,-0.9807061,0.19548795
175,0.48031497,-1.2169453,0.12786399,-0.98845655,0.15150474
175,0.48818898,-1.2181525,0.012435259,-0.9949006,0.100860186
175,0.496063,-1.2119054,-0.11479093,-0.9990944,0.04254736
175,0.503937,-1.2125938,-0.24931432,-0.9997272,-0.02335712
175,0.511811,-1.2059644,-0.38033825,-0.9953876,-0.09593484
175,0.51968503,-1.1900865,-0.52367,-0.9851066,-0.17194496
175,0.52755904,-1.1684332,-0.66531336,-0.96857053,-0.24873918
175,0.53543305,-1.1326005,-0.78937286,-0.9462101,-0.32355285
175,0.54330707,-1.0627855,-0.89777225,-0.9184644,-0.39550355
175,0.5511811,-0.991242,-0.9917455,-0.8863485,-0.46301872
175,0.5590551,-0.9526121,-1.0992926,-0.84911644,-0.5282057
175,0.56692916,-0.906907,-1.2099138,-0.807318,-0.5901167
175,0.5748032,-0.8536123,-1.3040272,-0.7627319,-0.6467148
175,0.5826772,-0.79413754,-1.3709376,-0.71729517,-0.6967694
175,0.5905512,-0.73557675,-1.4144428,-0.67204803,-0.74050754
175,0.5984252,-0.6771388,-1.4664997,-0.62741333,-0.7786864
175,0.6062992,-0.6252704,-1.5256698,-0.583134,-0.81237596
175,0.61417323,-0.5857,-1.5791215,-0.5392482,-0.8421469
175,0.62204725,-0.54143155,-1.623704,-0.49661,-0.8679738
175,0.62992126,-0.4955335,-1.6471701,-0.45629582,-0.88982815
175,0.63779527,-0.44507837,-1.6423049,-0.41908512,-0.90794694
175,0.6456693,-0.40732935,-1.6481678,-0.38547158,-0.9227197
175,0.6535433,-0.37231815,-1.6922704,-0.35324916,-0.9355293
175,0.6614173,-0.32783595,-1.7192789,-0.3202179,-0.9473439
175,0.6692913,-0.2765374,-1.6555276,-0.2865424,-0.95806754
175,0.6771653,-0.24466965,-1.6614898,-0.25248647,-0.9676004
175,0.68503934,-0.234308,-1.6981171,-0.22710562,-0.97387016
175,0.6929134,-0.18812767,-1.6848378,-0.2078751,-0.9781554
175,0.7007874,-0.15235144,-1.7104428,-0.17139398,-0.98520255
175,0.70866144,-0.16408244,-1.7361957,-0.15087084,-0.98855346
175,0.71653545,-0.18579786,-1.7396897,-0.14451516,-0.9895026
175,0.72440946,-0.22627497,-1.7129166,-0.1552151,-0.9878807
175,0.7322835,-0.29023898,-1.7227291,-0.18077604,-0.98352426
175,0.7401575,-0.34371883,-1.7131234,-0.21628155,-0.97633106
175,0.7480315,-0.390584,-1.6656927,-0.25533187,-0.9668535
175,0.7559055,-0.43637508,-1.6397178,-0.29369733,-0.95589846
175,0.7637795,-0.47732446,-1.6239365,-0.33057126,-0.943781
175,0.77165353,-0.5242207,-1.605539,-0.3659214,-0.93064576
175,0.77952754,-0.56681144,-1.5873705,-0.40000528,-0.91651285
175,0.78740156,-0.6093225,-1.5647999,-0.4332035,-0.90129614
175,0.79527557,-0.65563476,-1.5322247,-0.46630841,-0.8846222
175,0.8031496,-0.6883858,-1.477021,-0.49983063,-0.86612314
175,0.8110236,-0.7207633,-1.4070553,-0.53377926,-0.84562385
175,0.81889766,-0.75965846,-1.354846,-0.5687184,-0.8225323
175,0.8267717,-0.7982465,-1.3034343,-0.6035272,-0.7973424
175,0.8346457,-0.83730423,-1.25504,-0.63696337,-0.7708941
175,0.8425197,-0.8722827,-1.2189039,-0.66795844,-0.7441986
175,0.8503937,-0.907706,-1.1855657,-0.6958743,-0.7181636
175,0.8582677,-0.93761575,-1.1536734,-0.72039086,-0.6935683
175,0.86614174,-0.9594387,-1.124272,-0.74174654,-0.6706803
175,0.87401575,-0.97912854,-1.0881718,-0.760623,-0.6491939
175,0.88188976,-0.9936498,-1.0465736,-0.7776817,-0.62865824
175,0.8897638,-1.005673,-1.0170568,-0.79333496,-0.60878533
175,0.8976378,-1.025063,-0.97959846,-0.8081869,-0.58892614
175,0.9055118,-1.0445321,-0.940963,-0.8227738,-0.568369
175,0.9133858,-1.0621859,-0.9111772,-0.836257,-0.54833776
175,0.9212598,-1.0630912,-0.8958608,-0.84710395,-0.53142726
175,0.92913383,-1.0650932,-0.89819306,-0.8543627,-0.51967716
175,0.93700784,-1.0657879,-0.9006802,-0.8577528,-0.5140624
175,0.9448819,-1.0457251,-0.91433483,-0.8573497,-0.51473445
175,0.9527559,-1.0265806,-0.93164885,-0.8533801,-0.5212892
175,0.96062994,-1.0113596,-0.9628693,-0.847119,-0.53140324
175,0.96850395,-1.0323259,-1.0185565,-0.837539,-0.5463775
175,0.97637796,-1.0805095,-1.0148599,-0.8302073,-0.5574548
175,0.984252,-1.0871133,-0.9550413,-0.839168,-0.5438723
175,0.992126,-1.0413004,-0.93245745,-0.8458462,-0.5334269
175,1.0,-1.0091327,-0.9358794,-0.8436811,-0.5368447
176,0.0,0.32188445,-1.0300928,0.4247596,-0.90530616
176,0.007874016,0.3224545,-1.0336947,0.41843238,-0.90824795
176,0.015748031,0.32406703,-1.0402366,0.41412318,-0.91022086
176,0.023622047,0.32651442,-1.0432055,0.41146275,-0.9114266
176,0.031496063,0.32333484,-1.0338944,0.40993822,-0.9121133
176,0.03937008,0.32158142,-1.0336546,0.40923354,-0.9124297
176,0.047244094,0.3287783,-1.0477159,0.40923673,-0.91242826
176,0.05511811,0.33332923,-1.0502441,0.40974382,-0.9122006
176,0.062992126,0.33253902,-1.0412399,0.41060102,-0.9118151
176,0.070866145,0.3323925,-1.0343279,0.411828,-0.9112616
176,0.07874016,0.32919893,-1.0329677,0.41344136,-0.91053075
176,0.08661418,0.33397362,-1.0386438,0.41508767,-0.9097814
176,0.09448819,0.33143628,-1.0282367,0.4160492,-0.9093421
176,0.10236221,0.31229568,-0.9912172,0.4142334,-0.9101707
176,0.11023622,0.3241449,-1.0033644,0.41149732,-0.911411
176,0.11811024,0.3360015,-1.0276349,0.41785032,-0.9085159
176,0.12598425,0.305243,-1.0183742,0.41941532,-0.9077945
176,0.13385826,0.3090794,-1.0195445,0.40093637,-0.9161059
176,0.14173229,0.34192637,-1.0078118,0.409082,-0.91249764
176,0.1496063,0.34981954,-1.0081668,0.42356157,-0.90586734
176,0.15748031,0.3461516,-1.0434331,0.4278352,-0.90385675
176,0.16535433,0.33984,-1.0616857,0.4254302,-0.9049912
176,0.17322835,0.32320365,-1.0407004,0.42005977,-0.90749645
176,0.18110237,0.3090293,-1.0400282,0.41328183,-0.91060317
176,0.18897638,0.30343512,-1.0564826,0.4041708,-0.9146835
176,0.19685039,0.28016782,-1.0671985,0.3907699,-0.9204884
176,0.20472442,0.25461927,-1.0781126,0.37185124,-0.92829233
176,0.21259843,0.25273108,-1.0736682,0.352499,-0.9358122
176,0.22047244,0.26604748,-1.0609599,0.34411526,-0.9389274
176,0.22834645,0.2678738,-1.0551591,0.34714296,-0.9378122
176,0.23622048,0.23728205,-1.0959594,0.34005338,-0.94040614
176,0.24409449,0.17136481,-0.9393511,0.3117216,-0.9501735
176,0.2519685,0.18135436,-0.92715013,0.29558638,-0.955316
176,0.25984251,0.18291327,-1.1057831,0.29060698,-0.9568425
176,0.26771653,0.11672359,-1.0754586,0.25373352,-0.9672742
176,0.27559054,0.09203804,-1.1047919,0.21612886,-0.97636485
176,0.28346458,0.07620874,-1.1949459,0.17956899,-0.9837454
176,0.2913386,0.05172287,-1.2196716,0.14390121,-0.9895921
176,0.2992126,0.0155897215,-1.2031325,0.10819378,-0.99412984
176,0.30708662,-0.021769118,-1.1681868,0.07073945,-0.9974948
176,0.31496063,-0.06574976,-1.1238502,0.029693153,-0.99955904
176,0.32283464,-0.11351127,-1.1039261,-0.016778508,-0.9998592
176,0.33070865,-0.16331236,-1.1116233,-0.06884171,-0.9976276
176,0.33858266,-0.20685075,-1.1216799,-0.12238163,-0.99248314
176,0.3464567,-0.22898686,-1.1129317,-0.17219965,-0.98506206
176,0.35433072,-0.2377126,-1.088074,-0.21370858,-0.9768975
176,0.36220473,-0.23572204,-1.0722475,-0.24330874,-0.9699489
176,0.37007874,-0.22640418,-1.0844982,-0.25916827,-0.9658322
176,0.37795275,-0.2086911,-1.1069194,-0.2631562,-0.96475327
176,0.38582677,-0.19623804,-1.1293958,-0.25893053,-0.96589595
176,0.39370078,-0.17807461,-1.1335361,-0.24923334,-0.96844345
176,0.4015748,-0.15398622,-1.1000631,-0.23627058,-0.9716873
176,0.40944883,-0.13922226,-1.0580684,-0.22122996,-0.9752217
176,0.41732284,-0.12909794,-1.0799892,-0.20413055,-0.97894365
176,0.42519686,-0.13739385,-1.09057,-0.19149399,-0.9814938
176,0.43307087,-0.13590273,-1.0816227,-0.19497932,-0.98080736
176,0.44094488,-0.09677482,-1.0821081,-0.18204495,-0.9832902
176,0.4488189,-0.0635,-1.1042614,-0.15171121,-0.98842484
176,0.4566929,-0.053548776,-1.130124,-0.1251652,-0.99213594
176,0.46456692,-0.0508,-1.1072576,-0.10644689,-0.99431837
176,0.47244096,-0.0508,-1.1134467,-0.09278692,-0.995686
176,0.48031497,-0.04810671,-1.1370413,-0.082433164,-0.9965966
176,0.48818898,-0.048178114,-1.1508641,-0.07501487,-0.9971824
176,0.496063,-0.048698064,-1.1537004,-0.07029339,-0.99752635
176,0.503937,-0.05116289,-1.1454754,-0.067802645,-0.9976987
176,0.511811,-0.054599095,-1.1355559,-0.067153096,-0.9977427
176,0.51968503,-0.058653086,-1.12341,-0.0678202,-0.99769753
176,0.52755904,-0.06317874,-1.1265393,-0.070549786,-0.9975083
176,0.53543305,-0.07452049,-1.147015,-0.07611878,-0.99709874
176,0.54330707,-0.09507578,-1.1490793,-0.08521807,-0.9963623
176,0.5511811,-0.11193583,-1.1391258,-0.098268986,-0.99515986
176,0.5590551,-0.13196948,-1.1254637,-0.11555766,-0.9933008
176,0.56692916,-0.1550003,-1.1028935,-0.13721555,-0.9905412
176,0.5748032,-0.1782314,-1.0761229,-0.16242285,-0.9867212
176,0.5826772,-0.1997844,-1.060998,-0.18981722,-0.98181945
176,0.5905512,-0.22615363,-1.0571048,-0.2182948,-0.9758829
176,0.5984252,-0.2529013,-1.0623862,-0.24709098,-0.9689923
176,0.6062992,-0.2767261,-1.0706345,-0.2755923,-0.9612746
176,0.61417323,-0.29455483,-1.0621159,-0.30267105,-0.9530951
176,0.62204725,-0.3124313,-1.049194,-0.327908,-0.94470966
176,0.62992126,-0.3285337,-1.0299189,-0.35171217,-0.9361082
176,0.63779527,-0.34209198,-1.010569,-0.3752379,-0.9269285
176,0.6456693,-0.36272883,-0.9921672,-0.3992504,-0.9168419
176,0.6535433,-0.38444632,-0.97453225,-0.4240826,-0.9056235
176,0.6614173,-0.40414998,-0.96631044,-0.44979015,-0.89313424
176,0.6692913,-0.42956236,-0.9445555,-0.47622392,-0.879324
176,0.6771653,-0.45229998,-0.9201199,-0.503197,-0.86417174
176,0.68503934,-0.46972653,-0.9000572,-0.5304052,-0.8477442
176,0.6929134,-0.4963397,-0.87382483,-0.5574749,-0.83019376
176,0.7007874,-0.5167896,-0.8570613,-0.5843049,-0.8115342
176,0.70866144,-0.535058,-0.8434422,-0.61026686,-0.7921959
176,0.71653545,-0.551206,-0.81472474,-0.6347221,-0.7727405
176,0.72440946,-0.5656487,-0.7928258,-0.65747863,-0.75347316
176,0.7322835,-0.582297,-0.77809346,-0.67829496,-0.7347897
176,0.7401575,-0.58929414,-0.75592667,-0.6972814,-0.7167975
176,0.7480315,-0.5976326,-0.7426837,-0.7146146,-0.6995183
176,0.7559055,-0.6112639,-0.7228378,-0.73028713,-0.6831403
176,0.7637795,-0.6154362,-0.70065236,-0.74447864,-0.6676462
176,0.77165353,-0.6188547,-0.6909391,-0.75765777,-0.6526521
176,0.77952754,-0.6283319,-0.6803663,-0.7696651,-0.6384478
176,0.78740156,-0.63895416,-0.66877824,-0.7806532,-0.6249645
176,0.79527557,-0.6484419,-0.658307,-0.79061687,-0.6123112
176,0.8031496,-0.65755683,-0.64871854,-0.7994762,-0.60069776
176,0.8110236,-0.6633404,-0.648271,-0.8074263,-0.58996844
176,0.81889766,-0.6721361,-0.6428231,-0.81438005,-0.5803319
176,0.8267717,-0.67577815,-0.63000226,-0.8205079,-0.5716352
176,0.8346457,-0.67493814,-0.6278432,-0.82578653,-0.5639828
176,0.8425197,-0.67892,-0.6208396,-0.83036256,-0.5572235
176,0.8503937,-0.6763839,-0.6190024,-0.8342843,-0.55133444
176,0.8582677,-0.6786512,-0.61614394,-0.8376017,-0.54628134
176,0.86614174,-0.67670393,-0.6048765,-0.8404177,-0.5419392
176,0.87401575,-0.67262024,-0.5958807,-0.842842,-0.5381611
176,0.88188976,-0.67215925,-0.59512764,-0.84490067,-0.53492326
176,0.8897638,-0.6723487,-0.5946615,-0.8464571,-0.5324569
176,0.8976378,-0.67007774,-0.59206915,-0.84766173,-0.53053707
176,0.9055118,-0.67269754,-0.59424603,-0.8485425,-0.52912724
176,0.9133858,-0.6771036,-0.5942823,-0.84923536,-0.5280145
176,0.9212598,-0.6726977,-0.59556943,-0.8497946,-0.5271139
176,0.92913383,-0.6765965,-0.59465396,-0.8502397,-0.52639574
176,0.93700784,-0.6815634,-0.5939234,-0.85062045,-0.52578026
176,0.9448819,-0.6776368,-0.5985211,-0.8509001,-0.5253275
176,0.9527559,-0.6774958,-0.6015517,-0.8511574,-0.52491045
176,0.96062994,-0.68106335,-0.5955123,-0.8513781,-0.5245525
176,0.96850395,-0.6757853,-0.5911025,-0.8515459,-0.5242801
176,0.97637796,-0.6745581,-0.59228665,-0.851676,-0.5240687
176,0.984252,-0.6780577,-0.59104764,-0.8518282,-0.52382123
176,0.992126,-0.6779188,-0.5974018,-0.8520003,-0.52354133
176,1.0,-0.6779226,-0.60647655,-0.85210997,-0.5233628
177,0.0,-0.743556,-0.50526476,-0.9199699,-0.39198902
177,0.007874016,-0.7483912,-0.5061477,-0.9147057,-0.40412065
177,0.015748031,-0.745527,-0.49101406,-0.91198516,-0.4102232
177,0.023622047,-0.7603867,-0.49111608,-0.91151506,-0.41126665
177,0.031496063,-0.8022152,-0.5074366,-0.91239476,-0.40931138
177,0.03937008,-0.8096357,-0.4991282,-0.91393,-0.40587184
177,0.047244094,-0.79624885,-0.4818629,-0.91566396,-0.40194464
177,0.05511811,-0.79558253,-0.47208193,-0.917572,-0.39756966
177,0.062992126,-0.80556893,-0.47421366,-0.91957724,-0.39290932
177,0.070866145,-0.81807196,-0.48228878,-0.9216709,-0.3879726
177,0.07874016,-0.8083243,-0.4750978,-0.9235012,-0.3835956
177,0.08661418,-0.7867798,-0.45030153,-0.9246434,-0.380834
177,0.09448819,-0.77366287,-0.45295408,-0.9250547,-0.3798338
177,0.10236221,-0.7806293,-0.4709647,-0.9246772,-0.38075206
177,0.11023622,-0.7931555,-0.4804352,-0.92343825,-0.38374704
177,0.11811024,-0.7922809,-0.4909819,-0.92154133,-0.38828033
177,0.12598425,-0.789226,-0.49185157,-0.9196848,-0.39265734
177,0.13385826,-0.7907371,-0.49005765,-0.9185909,-0.39520982
177,0.14173229,-0.79022646,-0.49033844,-0.9184983,-0.39542496
177,0.1496063,-0.7902986,-0.4776851,-0.9189962,-0.3942664
177,0.15748031,-0.79271924,-0.48145056,-0.91946954,-0.3931613
177,0.16535433,-0.78996205,-0.486072,-0.91948676,-0.39312094
177,0.17322835,-0.78904945,-0.49205673,-0.91878617,-0.39475557
177,0.18110237,-0.7955079,-0.50608355,-0.91758054,-0.3975499
177,0.18897638,-0.80191356,-0.50014514,-0.9166808,-0.39962018
177,0.19685039,-0.7963327,-0.48651725,-0.9169781,-0.39893752
177,0.20472442,-0.7933672,-0.46888807,-0.91884184,-0.39462605
177,0.21259843,-0.7947762,-0.45549563,-0.92150974,-0.38835523
177,0.22047244,-0.79600495,-0.4530145,-0.9238127,-0.3828448
177,0.22834645,-0.78871167,-0.4606822,-0.9248955,-0.3802214
177,0.23622048,-0.77423006,-0.46366945,-0.924435,-0.3813396
177,0.24409449,-0.7851444,-0.46938172,-0.9237411,-0.3830174
177,0.2519685,-0.79839045,-0.46610713,-0.92393047,-0.38256052
177,0.25984251,-0.79812646,-0.44571108,-0.9255886,-0.37853095
177,0.26771653,-0.80316895,-0.4346313,-0.92803544,-0.37249193
177,0.27559054,-0.8048914,-0.43683693,-0.9303367,-0.36670637
177,0.28346458,-0.80096227,-0.4360409,-0.9321056,-0.36218667
177,0.2913386,-0.80337405,-0.42697585,-0.9336377,-0.3582188
177,0.2992126,-0.80586624,-0.40813842,-0.9355774,-0.35312176
177,0.30708662,-0.8071801,-0.3934429,-0.9382747,-0.34589103
177,0.31496063,-0.81393313,-0.38979304,-0.9416843,-0.33649772
177,0.32283464,-0.82102275,-0.37567526,-0.94523996,-0.32637614
177,0.33070865,-0.82497436,-0.3624649,-0.9485892,-0.3165099
177,0.33858266,-0.82668537,-0.35114303,-0.9514831,-0.30770114
177,0.3464567,-0.82575166,-0.34026843,-0.9541532,-0.29931873
177,0.35433072,-0.8269624,-0.32961804,-0.95697623,-0.29016626
177,0.36220473,-0.8278487,-0.30926737,-0.96021026,-0.27927798
177,0.37007874,-0.8234048,-0.27794167,-0.9639135,-0.2662156
177,0.37795275,-0.8121644,-0.24267231,-0.9680745,-0.2506626
177,0.38582677,-0.812651,-0.20996179,-0.9727838,-0.23171467
177,0.39370078,-0.8353726,-0.17245196,-0.97806597,-0.20829542
177,0.4015748,-0.8610797,-0.13867038,-0.9836133,-0.1802911
177,0.40944883,-0.8799104,-0.09482889,-0.98883355,-0.14902425
177,0.41732284,-0.88734114,-0.04967995,-0.99321735,-0.11627241
177,0.42519686,-0.88768536,-0.0061767874,-0.9965581,-0.08289719
177,0.43307087,-0.8709226,0.0421086,-0.9988118,-0.048733637
177,0.44094488,-0.84917665,0.09021424,-0.9999095,-0.013452372
177,0.4488189,-0.8331488,0.13348122,-0.9997257,0.023420306
177,0.4566929,-0.8200427,0.18238845,-0.99810904,0.06146795
177,0.46456692,-0.8226888,0.22944875,-0.9950315,0.09956091
177,0.47244096,-0.83073854,0.27044415,-0.9905633,0.13705641
177,0.48031497,-0.83782005,0.31948307,-0.9848635,0.17333175
177,0.48818898,-0.83512926,0.3610402,-0.9781961,0.2076835
177,0.496063,-0.8252679,0.38976213,-0.97071797,0.24022193
177,0.503937,-0.8120965,0.42418543,-0.9624344,0.2715143
177,0.511811,-0.7971091,0.45779073,-0.953468,0.30149418
177,0.51968503,-0.78973,0.48160544,-0.9441022,0.3296528
177,0.52755904,-0.7839535,0.50459397,-0.93489414,0.35492665
177,0.53543305,-0.78658044,0.5204574,-0.92639136,0.37656215
177,0.54330707,-0.78912985,0.5302875,-0.91898566,0.39429095
177,0.5511811,-0.7804756,0.5379357,-0.9129947,0.40797153
177,0.5590551,-0.77497244,0.54344255,-0.9082699,0.4183847
177,0.56692916,-0.77149063,0.5419933,-0.9045474,0.42637312
177,0.5748032,-0.7619689,0.5407656,-0.9017096,0.43234223
177,0.5826772,-0.7569364,0.5399259,-0.89963067,0.43665162
177,0.5905512,-0.7608444,0.547996,-0.8980027,0.43998998
177,0.5984252,-0.76420826,0.54741675,-0.8966562,0.4427275
177,0.6062992,-0.76314294,0.5452745,-0.89548004,0.44510165
177,0.61417323,-0.7657523,0.55962807,-0.8942957,0.44747648
177,0.62204725,-0.76627517,0.5647637,-0.89311165,0.44983512
177,0.62992126,-0.7591939,0.5594648,-0.89184576,0.45233962
177,0.63779527,-0.75083953,0.55321324,-0.89053965,0.45490563
177,0.6456693,-0.747765,0.5589882,-0.88904846,0.4578131
177,0.6535433,-0.74398136,0.5674665,-0.88712823,0.461523
177,0.6614173,-0.73969567,0.58093494,-0.8846049,0.46634135
177,0.6692913,-0.73994064,0.5960342,-0.8813028,0.47255203
177,0.6771653,-0.74024135,0.61134714,-0.8772278,0.48007438
177,0.68503934,-0.7419551,0.6379724,-0.87224007,0.48907796
177,0.6929134,-0.7373183,0.6520458,-0.86632144,0.49948686
177,0.7007874,-0.7267847,0.667187,-0.85949296,0.51114756
177,0.70866144,-0.7197881,0.6851283,-0.8517269,0.523986
177,0.71653545,-0.7078702,0.70398813,-0.8429126,0.5380505
177,0.72440946,-0.69783354,0.72787625,-0.83308756,0.5531411
177,0.7322835,-0.6893475,0.75361824,-0.8222951,0.5690613
177,0.7401575,-0.67895836,0.77920383,-0.8107934,0.58533245
177,0.7480315,-0.67105263,0.7943195,-0.79892796,0.6014267
177,0.7559055,-0.6596285,0.8138434,-0.78689533,0.61708647
177,0.7637795,-0.6511853,0.82955575,-0.77492756,0.6320501
177,0.77165353,-0.63409334,0.8370414,-0.7629969,0.6464021
177,0.77952754,-0.6096283,0.8389145,-0.7512515,0.660016
177,0.78740156,-0.5921704,0.8402818,-0.73945636,0.6732045
177,0.79527557,-0.57628286,0.8504755,-0.7270846,0.6865479
177,0.8031496,-0.5604837,0.8706652,-0.71391076,0.7002367
